model,sample_id,turn,focus_rate,focus_n,answer_ok_rate,answer_ok_n,trunc_rate,trunc_n
llava,56,6,,0,1.0,1,0.0,1
llava,56,7,,0,1.0,1,0.0,1
llava,56,8,,0,1.0,1,0.0,1
llava,56,9,,0,1.0,1,0.0,1
llava,56,10,,0,1.0,1,0.0,1
llava,56,11,,0,1.0,1,0.0,1
llava,56,12,,0,1.0,1,0.0,1
llava,56,13,,0,1.0,1,0.0,1
llava,56,14,,0,1.0,1,0.0,1
llava,56,15,,0,1.0,1,0.0,1
llava,56,16,,0,1.0,1,0.0,1
llava,56,17,,0,1.0,1,0.0,1
llava,56,18,,0,1.0,1,0.0,1
llava,56,19,,0,1.0,1,0.0,1
llava,56,20,,0,1.0,1,0.0,1
llava,57,1,,0,1.0,1,0.0,1
llava,57,2,,0,1.0,1,0.0,1
llava,57,3,,0,1.0,1,0.0,1
llava,57,4,,0,0.0,1,0.0,1
llava,57,5,,0,1.0,1,0.0,1
llava,57,6,,0,1.0,1,0.0,1
llava,57,7,,0,1.0,1,0.0,1
llava,57,8,,0,1.0,1,0.0,1
llava,57,9,,0,1.0,1,0.0,1
llava,57,10,,0,1.0,1,0.0,1
llava,57,11,,0,1.0,1,0.0,1
llava,57,12,,0,1.0,1,0.0,1
llava,58,1,,0,1.0,1,0.0,1
llava,58,2,,0,1.0,1,0.0,1
llava,58,3,,0,1.0,1,0.0,1
llava,58,4,,0,1.0,1,0.0,1
llava,58,5,,0,1.0,1,0.0,1
llava,58,6,,0,1.0,1,0.0,1
llava,58,7,,0,0.0,1,0.0,1
llava,58,8,,0,0.0,1,0.0,1
llava,58,9,,0,1.0,1,0.0,1
llava,58,10,,0,1.0,1,0.0,1
llava,58,11,,0,1.0,1,0.0,1
llava,58,12,,0,1.0,1,0.0,1
llava,58,13,,0,1.0,1,0.0,1
llava,58,14,,0,1.0,1,0.0,1
llava,58,15,,0,1.0,1,0.0,1
llava,58,16,,0,0.0,1,0.0,1
llava,58,17,,0,1.0,1,0.0,1
llava,58,18,,0,1.0,1,0.0,1
llava,58,19,,0,1.0,1,0.0,1
llava,58,20,,0,1.0,1,0.0,1
llava,59,1,,0,0.0,1,0.0,1
llava,59,2,,0,1.0,1,0.0,1
llava,59,3,,0,1.0,1,0.0,1
llava,59,4,,0,0.0,1,0.0,1
llava,59,5,,0,1.0,1,0.0,1
llava,59,6,,0,1.0,1,0.0,1
llava,59,7,,0,1.0,1,0.0,1
llava,59,8,,0,1.0,1,0.0,1
llava,59,9,,0,1.0,1,0.0,1
llava,59,10,,0,1.0,1,0.0,1
llava,59,11,,0,1.0,1,0.0,1
llava,59,12,,0,1.0,1,0.0,1
llava,59,13,,0,1.0,1,0.0,1
llava,59,14,,0,1.0,1,0.0,1
llava,59,15,,0,1.0,1,0.0,1
llava,59,16,,0,1.0,1,0.0,1
llava,60,1,,0,1.0,1,0.0,1
llava,60,2,,0,1.0,1,0.0,1
llava,60,3,,0,1.0,1,0.0,1
llava,60,4,,0,1.0,1,0.0,1
llava,60,5,,0,1.0,1,0.0,1
llava,60,6,,0,1.0,1,0.0,1
llava,60,7,,0,1.0,1,0.0,1
llava,60,8,,0,1.0,1,0.0,1
llava,60,9,,0,1.0,1,0.0,1
llava,60,10,,0,1.0,1,0.0,1
llava,60,11,,0,1.0,1,0.0,1
llava,60,12,,0,1.0,1,0.0,1
llava,60,13,,0,1.0,1,0.0,1
llava,60,14,,0,1.0,1,0.0,1
llava,60,15,,0,1.0,1,0.0,1
llava,60,16,,0,1.0,1,0.0,1
llava,61,1,,0,1.0,1,0.0,1
llava,61,2,,0,1.0,1,0.0,1
llava,61,3,,0,1.0,1,0.0,1
llava,61,4,,0,1.0,1,0.0,1
llava,61,5,,0,1.0,1,0.0,1
llava,61,6,,0,1.0,1,0.0,1
llava,61,7,,0,1.0,1,0.0,1
llava,61,8,,0,1.0,1,0.0,1
llava,61,9,,0,1.0,1,0.0,1
llava,61,10,,0,1.0,1,0.0,1
llava,61,11,,0,1.0,1,0.0,1
llava,61,12,,0,1.0,1,0.0,1
llava,61,13,,0,1.0,1,0.0,1
llava,61,14,,0,1.0,1,0.0,1
llava,61,15,,0,1.0,1,0.0,1
llava,61,16,,0,1.0,1,0.0,1
llava,62,1,,0,1.0,1,0.0,1
llava,62,2,,0,1.0,1,0.0,1
llava,62,3,,0,1.0,1,0.0,1
llava,62,4,,0,1.0,1,0.0,1
llava,62,5,,0,1.0,1,0.0,1
llava,62,6,,0,1.0,1,0.0,1
llava,62,7,,0,1.0,1,0.0,1
llava,62,8,,0,1.0,1,0.0,1
llava,63,1,,0,1.0,1,0.0,1
llava,63,2,,0,1.0,1,0.0,1
llava,63,3,,0,1.0,1,0.0,1
llava,63,4,,0,0.0,1,0.0,1
llava,63,5,,0,1.0,1,0.0,1
llava,63,6,,0,1.0,1,0.0,1
llava,63,7,,0,0.0,1,0.0,1
llava,63,8,,0,1.0,1,0.0,1
llava,63,9,,0,0.0,1,0.0,1
llava,63,10,,0,1.0,1,0.0,1
llava,63,11,,0,0.0,1,0.0,1
llava,63,12,,0,1.0,1,0.0,1
llava,63,13,,0,1.0,1,0.0,1
llava,63,14,,0,1.0,1,0.0,1
llava,63,15,,0,1.0,1,0.0,1
llava,63,16,,0,1.0,1,0.0,1
llava,64,1,,0,1.0,1,0.0,1
llava,64,2,,0,1.0,1,0.0,1
llava,64,3,,0,1.0,1,0.0,1
llava,64,4,,0,1.0,1,0.0,1
llava,64,5,,0,1.0,1,0.0,1
llava,64,6,,0,1.0,1,0.0,1
llava,64,7,,0,1.0,1,0.0,1
llava,65,1,,0,1.0,1,0.0,1
llava,65,2,,0,1.0,1,0.0,1
llava,65,3,,0,1.0,1,0.0,1
llava,65,4,,0,1.0,1,0.0,1
llava,65,5,,0,1.0,1,0.0,1
llava,65,6,,0,1.0,1,0.0,1
llava,65,7,,0,1.0,1,0.0,1
llava,66,1,,0,1.0,1,0.0,1
llava,66,2,,0,1.0,1,0.0,1
llava,66,3,,0,1.0,1,0.0,1
llava,66,4,,0,1.0,1,0.0,1
llava,66,5,,0,1.0,1,0.0,1
llava,66,6,,0,1.0,1,0.0,1
llava,66,7,,0,1.0,1,0.0,1
llava,66,8,,0,1.0,1,0.0,1
llava,66,9,,0,1.0,1,0.0,1
llava,66,10,,0,0.0,1,0.0,1
llava,67,1,,0,1.0,1,0.0,1
llava,67,2,,0,1.0,1,0.0,1
llava,67,3,,0,1.0,1,0.0,1
llava,67,4,,0,1.0,1,0.0,1
llava,67,5,,0,1.0,1,0.0,1
llava,67,6,,0,1.0,1,0.0,1
llava,67,7,,0,0.0,1,0.0,1
llava,67,8,,0,1.0,1,0.0,1
llava,67,9,,0,1.0,1,0.0,1
llava,67,10,,0,1.0,1,0.0,1
llava,67,11,,0,1.0,1,0.0,1
llava,67,12,,0,1.0,1,0.0,1
llava,67,13,,0,1.0,1,0.0,1
llava,67,14,,0,1.0,1,0.0,1
llava,67,15,,0,0.0,1,0.0,1
llava,68,1,,0,1.0,1,0.0,1
llava,68,2,,0,1.0,1,0.0,1
llava,68,3,,0,1.0,1,0.0,1
llava,68,4,,0,1.0,1,0.0,1
llava,68,5,,0,1.0,1,0.0,1
llava,68,6,,0,1.0,1,0.0,1
llava,68,7,,0,1.0,1,0.0,1
llava,69,1,,0,1.0,1,0.0,1
llava,69,2,,0,1.0,1,0.0,1
llava,69,3,,0,1.0,1,0.0,1
llava,69,4,,0,1.0,1,0.0,1
llava,69,5,,0,0.0,1,0.0,1
llava,69,6,,0,1.0,1,0.0,1
llava,69,7,,0,1.0,1,0.0,1
llava,69,8,,0,1.0,1,0.0,1
llava,70,1,,0,1.0,1,0.0,1
llava,70,2,,0,0.0,1,0.0,1
llava,70,3,,0,1.0,1,0.0,1
llava,70,4,,0,1.0,1,0.0,1
llava,70,5,,0,1.0,1,0.0,1
llava,70,6,,0,1.0,1,0.0,1
llava,70,7,,0,1.0,1,0.0,1
llava,70,8,,0,1.0,1,0.0,1
llava,70,9,,0,1.0,1,0.0,1
llava,70,10,,0,1.0,1,0.0,1
llava,70,11,,0,1.0,1,0.0,1
llava,70,12,,0,1.0,1,0.0,1
llava,70,13,,0,1.0,1,0.0,1
llava,70,14,,0,1.0,1,0.0,1
llava,71,1,,0,1.0,1,0.0,1
llava,71,2,,0,1.0,1,0.0,1
llava,71,3,,0,1.0,1,0.0,1
llava,71,4,,0,1.0,1,0.0,1
llava,71,5,,0,1.0,1,0.0,1
llava,71,6,,0,1.0,1,0.0,1
llava,71,7,,0,1.0,1,0.0,1
llava,71,8,,0,1.0,1,0.0,1
llava,71,9,,0,1.0,1,0.0,1
llava,71,10,,0,1.0,1,0.0,1
llava,71,11,,0,0.0,1,0.0,1
llava,71,12,,0,1.0,1,0.0,1
llava,71,13,,0,1.0,1,0.0,1
llava,71,14,,0,1.0,1,0.0,1
llava,71,15,,0,1.0,1,0.0,1
llava,72,1,,0,1.0,1,0.0,1
llava,72,2,,0,1.0,1,0.0,1
llava,72,3,,0,1.0,1,0.0,1
llava,72,4,,0,1.0,1,0.0,1
llava,72,5,,0,1.0,1,0.0,1
llava,72,6,,0,1.0,1,0.0,1
llava,72,7,,0,1.0,1,0.0,1
llava,72,8,,0,1.0,1,0.0,1
llava,72,9,,0,1.0,1,0.0,1
llava,72,10,,0,1.0,1,0.0,1
llava,72,11,,0,1.0,1,0.0,1
llava,72,12,,0,1.0,1,0.0,1
llava,72,13,,0,1.0,1,0.0,1
llava,72,14,,0,1.0,1,0.0,1
llava,72,15,,0,1.0,1,0.0,1
llava,72,16,,0,1.0,1,0.0,1
llava,73,1,,0,1.0,1,0.0,1
llava,73,2,,0,1.0,1,0.0,1
llava,73,3,,0,1.0,1,0.0,1
llava,73,4,,0,1.0,1,0.0,1
llava,73,5,,0,1.0,1,0.0,1
llava,73,6,,0,1.0,1,0.0,1
llava,73,7,,0,1.0,1,0.0,1
llava,74,1,,0,1.0,1,0.0,1
llava,74,2,,0,1.0,1,0.0,1
llava,74,3,,0,1.0,1,0.0,1
llava,74,4,,0,1.0,1,0.0,1
llava,74,5,,0,1.0,1,0.0,1
llava,74,6,,0,0.0,1,0.0,1
llava,74,7,,0,0.0,1,0.0,1
llava,74,8,,0,1.0,1,0.0,1
llava,74,9,,0,1.0,1,0.0,1
llava,74,10,,0,0.0,1,0.0,1
llava,74,11,,0,1.0,1,0.0,1
llava,74,12,,0,1.0,1,0.0,1
llava,74,13,,0,1.0,1,0.0,1
llava,74,14,,0,1.0,1,0.0,1
llava,74,15,,0,1.0,1,0.0,1
llava,74,16,,0,1.0,1,0.0,1
llava,74,17,,0,1.0,1,0.0,1
llava,74,18,,0,1.0,1,0.0,1
llava,74,19,,0,1.0,1,0.0,1
llava,74,20,,0,1.0,1,0.0,1
llava,75,1,,0,1.0,1,0.0,1
llava,75,2,,0,1.0,1,0.0,1
llava,75,3,,0,1.0,1,0.0,1
llava,75,4,,0,1.0,1,0.0,1
llava,75,5,,0,1.0,1,0.0,1
llava,75,6,,0,1.0,1,0.0,1
llava,75,7,,0,1.0,1,0.0,1
llava,75,8,,0,1.0,1,0.0,1
llava,75,9,,0,1.0,1,0.0,1
llava,75,10,,0,1.0,1,0.0,1
llava,75,11,,0,1.0,1,0.0,1
llava,75,12,,0,1.0,1,0.0,1
llava,75,13,,0,1.0,1,0.0,1
llava,75,14,,0,1.0,1,0.0,1
llava,75,15,,0,1.0,1,0.0,1
llava,76,1,,0,0.0,1,0.0,1
llava,76,2,,0,1.0,1,0.0,1
llava,76,3,,0,1.0,1,0.0,1
llava,76,4,,0,0.0,1,0.0,1
llava,76,5,,0,0.0,1,0.0,1
llava,76,6,,0,1.0,1,0.0,1
llava,76,7,,0,1.0,1,0.0,1
llava,76,8,,0,1.0,1,0.0,1
llava,76,9,,0,1.0,1,0.0,1
llava,76,10,,0,1.0,1,0.0,1
llava,76,11,,0,1.0,1,0.0,1
llava,76,12,,0,0.0,1,0.0,1
llava,76,13,,0,0.0,1,0.0,1
llava,76,14,,0,1.0,1,0.0,1
llava,76,15,,0,1.0,1,0.0,1
llava,76,16,,0,1.0,1,0.0,1
llava,76,17,,0,1.0,1,0.0,1
llava,76,18,,0,1.0,1,0.0,1
llava,76,19,,0,1.0,1,0.0,1
llava,76,20,,0,1.0,1,0.0,1
llava,77,1,,0,1.0,1,0.0,1
llava,77,2,,0,1.0,1,0.0,1
llava,77,3,,0,1.0,1,0.0,1
llava,77,4,,0,1.0,1,0.0,1
llava,77,5,,0,1.0,1,0.0,1
llava,77,6,,0,1.0,1,0.0,1
llava,77,7,,0,1.0,1,0.0,1
llava,77,8,,0,1.0,1,0.0,1
llava,77,9,,0,1.0,1,0.0,1
llava,77,10,,0,1.0,1,0.0,1
llava,77,11,,0,1.0,1,0.0,1
llava,77,12,,0,1.0,1,0.0,1
llava,77,13,,0,1.0,1,0.0,1
llava,77,14,,0,1.0,1,0.0,1
llava,77,15,,0,1.0,1,0.0,1
llava,77,16,,0,1.0,1,0.0,1
llava,77,17,,0,1.0,1,0.0,1
llava,78,1,,0,1.0,1,0.0,1
llava,78,2,,0,1.0,1,0.0,1
llava,78,3,,0,1.0,1,0.0,1
llava,78,4,,0,0.0,1,0.0,1
llava,78,5,,0,1.0,1,0.0,1
llava,78,6,,0,1.0,1,0.0,1
llava,78,7,,0,1.0,1,0.0,1
llava,78,8,,0,1.0,1,0.0,1
llava,78,9,,0,1.0,1,0.0,1
llava,78,10,,0,1.0,1,0.0,1
llava,78,11,,0,1.0,1,0.0,1
llava,78,12,,0,0.0,1,0.0,1
llava,78,13,,0,1.0,1,0.0,1
llava,78,14,,0,1.0,1,0.0,1
llava,78,15,,0,1.0,1,0.0,1
llava,78,16,,0,1.0,1,0.0,1
llava,78,17,,0,1.0,1,0.0,1
llava,78,18,,0,1.0,1,0.0,1
llava,78,19,,0,1.0,1,0.0,1
llava,78,20,,0,1.0,1,0.0,1
llava,79,1,,0,1.0,1,0.0,1
llava,79,2,,0,1.0,1,0.0,1
llava,79,3,,0,1.0,1,0.0,1
llava,79,4,,0,1.0,1,0.0,1
llava,79,5,,0,1.0,1,0.0,1
llava,79,6,,0,1.0,1,0.0,1
llava,79,7,,0,1.0,1,0.0,1
llava,79,8,,0,1.0,1,0.0,1
llava,79,9,,0,1.0,1,0.0,1
llava,79,10,,0,1.0,1,0.0,1
llava,79,11,,0,1.0,1,0.0,1
llava,79,12,,0,1.0,1,0.0,1
llava,79,13,,0,1.0,1,0.0,1
llava,79,14,,0,1.0,1,0.0,1
llava,79,15,,0,1.0,1,0.0,1
llava,79,16,,0,1.0,1,0.0,1
llava,79,17,,0,1.0,1,0.0,1
llava,79,18,,0,1.0,1,0.0,1
llava,79,19,,0,1.0,1,0.0,1
llava,79,20,,0,1.0,1,0.0,1
llava,80,1,,0,1.0,1,0.0,1
llava,80,2,,0,1.0,1,0.0,1
llava,80,3,,0,1.0,1,0.0,1
llava,80,4,,0,1.0,1,0.0,1
llava,80,5,,0,1.0,1,0.0,1
llava,80,6,,0,1.0,1,0.0,1
llava,80,7,,0,1.0,1,0.0,1
llava,81,1,,0,0.0,1,0.0,1
llava,81,2,,0,1.0,1,0.0,1
llava,81,3,,0,1.0,1,0.0,1
llava,81,4,,0,1.0,1,0.0,1
llava,81,5,,0,1.0,1,0.0,1
llava,81,6,,0,1.0,1,0.0,1
llava,81,7,,0,1.0,1,0.0,1
llava,81,8,,0,1.0,1,0.0,1
llava,81,9,,0,1.0,1,0.0,1
llava,81,10,,0,1.0,1,0.0,1
llava,81,11,,0,0.0,1,0.0,1
llava,81,12,,0,1.0,1,0.0,1
llava,81,13,,0,1.0,1,0.0,1
llava,81,14,,0,0.0,1,0.0,1
llava,81,15,,0,1.0,1,0.0,1
llava,81,16,,0,1.0,1,0.0,1
llava,81,17,,0,1.0,1,0.0,1
llava,81,18,,0,1.0,1,0.0,1
llava,81,19,,0,1.0,1,0.0,1
llava,81,20,,0,1.0,1,0.0,1
llava,82,1,,0,1.0,1,0.0,1
llava,82,2,,0,1.0,1,0.0,1
llava,82,3,,0,1.0,1,0.0,1
llava,82,4,,0,1.0,1,0.0,1
llava,82,5,,0,1.0,1,0.0,1
llava,82,6,,0,1.0,1,0.0,1
llava,82,7,,0,1.0,1,0.0,1
llava,82,8,,0,1.0,1,0.0,1
llava,83,1,,0,1.0,1,0.0,1
llava,83,2,,0,1.0,1,0.0,1
llava,83,3,,0,1.0,1,0.0,1
llava,83,4,,0,1.0,1,0.0,1
llava,83,5,,0,1.0,1,0.0,1
llava,83,6,,0,1.0,1,0.0,1
llava,83,7,,0,1.0,1,0.0,1
llava,84,1,,0,1.0,1,0.0,1
llava,84,2,,0,1.0,1,0.0,1
llava,84,3,,0,1.0,1,0.0,1
llava,84,4,,0,1.0,1,0.0,1
llava,84,5,,0,1.0,1,0.0,1
llava,84,6,,0,1.0,1,0.0,1
llava,84,7,,0,1.0,1,0.0,1
llava,84,8,,0,1.0,1,0.0,1
llava,84,9,,0,1.0,1,0.0,1
llava,84,10,,0,1.0,1,0.0,1
llava,85,1,,0,1.0,1,0.0,1
llava,85,2,,0,1.0,1,0.0,1
llava,85,3,,0,1.0,1,0.0,1
llava,85,4,,0,1.0,1,0.0,1
llava,85,5,,0,1.0,1,0.0,1
llava,85,6,,0,1.0,1,0.0,1
llava,85,7,,0,0.0,1,0.0,1
llava,85,8,,0,1.0,1,0.0,1
llava,85,9,,0,1.0,1,0.0,1
llava,85,10,,0,1.0,1,0.0,1
llava,85,11,,0,1.0,1,0.0,1
llava,85,12,,0,1.0,1,0.0,1
llava,85,13,,0,1.0,1,0.0,1
llava,85,14,,0,1.0,1,0.0,1
llava,85,15,,0,1.0,1,0.0,1
llava,85,16,,0,1.0,1,0.0,1
llava,85,17,,0,1.0,1,0.0,1
llava,85,18,,0,1.0,1,0.0,1
llava,86,1,,0,0.0,1,0.0,1
llava,86,2,,0,0.0,1,0.0,1
llava,86,3,,0,1.0,1,0.0,1
llava,86,4,,0,1.0,1,0.0,1
llava,86,5,,0,1.0,1,0.0,1
llava,86,6,,0,1.0,1,0.0,1
llava,86,7,,0,1.0,1,0.0,1
llava,86,8,,0,1.0,1,0.0,1
llava,86,9,,0,1.0,1,0.0,1
llava,86,10,,0,1.0,1,0.0,1
llava,86,11,,0,1.0,1,0.0,1
llava,86,12,,0,1.0,1,0.0,1
llava,86,13,,0,1.0,1,0.0,1
llava,86,14,,0,1.0,1,0.0,1
llava,86,15,,0,1.0,1,0.0,1
llava,86,16,,0,1.0,1,0.0,1
llava,86,17,,0,1.0,1,0.0,1
llava,87,1,,0,1.0,1,0.0,1
llava,87,2,,0,1.0,1,0.0,1
llava,87,3,,0,1.0,1,0.0,1
llava,87,4,,0,1.0,1,0.0,1
llava,87,5,,0,1.0,1,0.0,1
llava,87,6,,0,1.0,1,0.0,1
llava,88,1,,0,1.0,1,0.0,1
llava,88,2,,0,1.0,1,0.0,1
llava,88,3,,0,1.0,1,0.0,1
llava,88,4,,0,0.0,1,0.0,1
llava,88,5,,0,1.0,1,0.0,1
llava,88,6,,0,1.0,1,0.0,1
llava,88,7,,0,1.0,1,0.0,1
llava,88,8,,0,1.0,1,0.0,1
llava,88,9,,0,1.0,1,0.0,1
llava,88,10,,0,1.0,1,0.0,1
llava,88,11,,0,1.0,1,0.0,1
llava,88,12,,0,1.0,1,0.0,1
llava,88,13,,0,0.0,1,0.0,1
llava,88,14,,0,1.0,1,0.0,1
llava,88,15,,0,0.0,1,0.0,1
llava,88,16,,0,1.0,1,0.0,1
llava,88,17,,0,1.0,1,0.0,1
llava,88,18,,0,1.0,1,0.0,1
llava,88,19,,0,1.0,1,0.0,1
llava,88,20,,0,1.0,1,0.0,1
llava,89,1,,0,1.0,1,0.0,1
llava,89,2,,0,1.0,1,0.0,1
llava,89,3,,0,1.0,1,0.0,1
llava,89,4,,0,1.0,1,0.0,1
llava,89,5,,0,1.0,1,0.0,1
llava,89,6,,0,1.0,1,0.0,1
llava,89,7,,0,1.0,1,0.0,1
llava,89,8,,0,1.0,1,0.0,1
llava,90,1,,0,1.0,1,0.0,1
llava,90,2,,0,1.0,1,0.0,1
llava,90,3,,0,1.0,1,0.0,1
llava,90,4,,0,1.0,1,0.0,1
llava,90,5,,0,1.0,1,0.0,1
llava,90,6,,0,1.0,1,0.0,1
llava,90,7,,0,1.0,1,0.0,1
llava,90,8,,0,1.0,1,0.0,1
llava,90,9,,0,1.0,1,0.0,1
llava,90,10,,0,1.0,1,0.0,1
llava,90,11,,0,1.0,1,0.0,1
llava,90,12,,0,1.0,1,0.0,1
llava,90,13,,0,1.0,1,0.0,1
llava,90,14,,0,1.0,1,0.0,1
llava,90,15,,0,1.0,1,0.0,1
llava,90,16,,0,1.0,1,0.0,1
llava,90,17,,0,1.0,1,0.0,1
llava,90,18,,0,1.0,1,0.0,1
llava,90,19,,0,1.0,1,0.0,1
llava,90,20,,0,1.0,1,0.0,1
llava,91,1,,0,1.0,1,0.0,1
llava,91,2,,0,1.0,1,0.0,1
llava,91,3,,0,1.0,1,0.0,1
llava,91,4,,0,1.0,1,0.0,1
llava,91,5,,0,1.0,1,0.0,1
llava,91,6,,0,1.0,1,0.0,1
llava,91,7,,0,0.0,1,0.0,1
llava,91,8,,0,1.0,1,0.0,1
llava,91,9,,0,1.0,1,0.0,1
llava,91,10,,0,1.0,1,0.0,1
llava,91,11,,0,1.0,1,0.0,1
llava,91,12,,0,1.0,1,0.0,1
llava,91,13,,0,1.0,1,0.0,1
llava,91,14,,0,1.0,1,0.0,1
llava,91,15,,0,1.0,1,0.0,1
llava,91,16,,0,1.0,1,0.0,1
llava,91,17,,0,1.0,1,0.0,1
llava,91,18,,0,1.0,1,0.0,1
llava,91,19,,0,1.0,1,0.0,1
llava,92,1,,0,1.0,1,0.0,1
llava,92,2,,0,1.0,1,0.0,1
llava,92,3,,0,1.0,1,0.0,1
llava,92,4,,0,1.0,1,0.0,1
llava,92,5,,0,1.0,1,0.0,1
llava,92,6,,0,1.0,1,0.0,1
llava,92,7,,0,1.0,1,0.0,1
llava,92,8,,0,1.0,1,0.0,1
llava,92,9,,0,1.0,1,0.0,1
llava,92,10,,0,1.0,1,0.0,1
llava,92,11,,0,1.0,1,0.0,1
llava,92,12,,0,0.0,1,0.0,1
llava,92,13,,0,1.0,1,0.0,1
llava,92,14,,0,1.0,1,0.0,1
llava,92,15,,0,1.0,1,0.0,1
llava,92,16,,0,1.0,1,0.0,1
llava,93,1,,0,1.0,1,0.0,1
llava,93,2,,0,1.0,1,0.0,1
llava,93,3,,0,1.0,1,0.0,1
llava,93,4,,0,1.0,1,0.0,1
llava,93,5,,0,1.0,1,0.0,1
llava,93,6,,0,1.0,1,0.0,1
llava,93,7,,0,1.0,1,0.0,1
llava,93,8,,0,1.0,1,0.0,1
llava,93,9,,0,1.0,1,0.0,1
llava,93,10,,0,1.0,1,0.0,1
llava,93,11,,0,1.0,1,0.0,1
llava,93,12,,0,0.0,1,0.0,1
llava,93,13,,0,1.0,1,0.0,1
llava,93,14,,0,1.0,1,0.0,1
llava,93,15,,0,1.0,1,0.0,1
llava,93,16,,0,1.0,1,0.0,1
llava,93,17,,0,1.0,1,0.0,1
llava,93,18,,0,1.0,1,0.0,1
llava,93,19,,0,1.0,1,0.0,1
llava,94,1,,0,0.0,1,0.0,1
llava,94,2,,0,1.0,1,0.0,1
llava,94,3,,0,1.0,1,0.0,1
llava,94,4,,0,1.0,1,0.0,1
llava,94,5,,0,1.0,1,0.0,1
llava,94,6,,0,1.0,1,0.0,1
llava,94,7,,0,1.0,1,0.0,1
llava,94,8,,0,1.0,1,0.0,1
llava,94,9,,0,1.0,1,0.0,1
llava,94,10,,0,1.0,1,0.0,1
llava,94,11,,0,1.0,1,0.0,1
llava,94,12,,0,1.0,1,0.0,1
llava,94,13,,0,1.0,1,0.0,1
llava,94,14,,0,1.0,1,0.0,1
llava,94,15,,0,1.0,1,0.0,1
llava,95,1,,0,1.0,1,0.0,1
llava,95,2,,0,1.0,1,0.0,1
llava,95,3,,0,1.0,1,0.0,1
llava,95,4,,0,1.0,1,0.0,1
llava,95,5,,0,1.0,1,0.0,1
llava,95,6,,0,1.0,1,0.0,1
llava,95,7,,0,0.0,1,0.0,1
llava,95,8,,0,1.0,1,0.0,1
llava,95,9,,0,1.0,1,0.0,1
llava,95,10,,0,0.0,1,0.0,1
llava,95,11,,0,1.0,1,0.0,1
llava,95,12,,0,1.0,1,0.0,1
llava,95,13,,0,1.0,1,0.0,1
llava,95,14,,0,1.0,1,0.0,1
llava,95,15,,0,1.0,1,0.0,1
llava,96,1,,0,1.0,1,0.0,1
llava,96,2,,0,1.0,1,0.0,1
llava,96,3,,0,1.0,1,0.0,1
llava,96,4,,0,0.0,1,0.0,1
llava,96,5,,0,0.0,1,0.0,1
llava,96,6,,0,1.0,1,0.0,1
llava,96,7,,0,1.0,1,0.0,1
llava,96,8,,0,1.0,1,0.0,1
llava,96,9,,0,1.0,1,0.0,1
llava,96,10,,0,1.0,1,0.0,1
llava,96,11,,0,1.0,1,0.0,1
llava,96,12,,0,1.0,1,0.0,1
llava,96,13,,0,1.0,1,0.0,1
llava,96,14,,0,1.0,1,0.0,1
llava,96,15,,0,1.0,1,0.0,1
llava,96,16,,0,1.0,1,0.0,1
llava,97,1,,0,1.0,1,0.0,1
llava,97,2,,0,1.0,1,0.0,1
llava,97,3,,0,1.0,1,0.0,1
llava,97,4,,0,1.0,1,0.0,1
llava,97,5,,0,1.0,1,0.0,1
llava,97,6,,0,1.0,1,0.0,1
llava,97,7,,0,1.0,1,0.0,1
llava,97,8,,0,1.0,1,0.0,1
llava,97,9,,0,1.0,1,0.0,1
llava,97,10,,0,1.0,1,0.0,1
llava,97,11,,0,1.0,1,0.0,1
llava,97,12,,0,1.0,1,0.0,1
llava,97,13,,0,1.0,1,0.0,1
llava,97,14,,0,1.0,1,0.0,1
llava,97,15,,0,1.0,1,0.0,1
llava,97,16,,0,1.0,1,0.0,1
llava,98,1,,0,1.0,1,0.0,1
llava,98,2,,0,1.0,1,0.0,1
llava,98,3,,0,1.0,1,0.0,1
llava,98,4,,0,1.0,1,0.0,1
llava,98,5,,0,1.0,1,0.0,1
llava,98,6,,0,1.0,1,0.0,1
llava,98,7,,0,1.0,1,0.0,1
llava,98,8,,0,1.0,1,0.0,1
llava,98,9,,0,1.0,1,0.0,1
llava,98,10,,0,1.0,1,0.0,1
llava,98,11,,0,1.0,1,0.0,1
llava,98,12,,0,1.0,1,0.0,1
llava,98,13,,0,1.0,1,0.0,1
llava,98,14,,0,1.0,1,0.0,1
llava,98,15,,0,1.0,1,0.0,1
llava,99,1,,0,1.0,1,0.0,1
llava,99,2,,0,1.0,1,0.0,1
llava,99,3,,0,1.0,1,0.0,1
llava,99,4,,0,1.0,1,0.0,1
llava,99,5,,0,1.0,1,0.0,1
llava,99,6,,0,1.0,1,0.0,1
llava,99,7,,0,1.0,1,0.0,1
llava,99,8,,0,1.0,1,0.0,1
llava,99,9,,0,1.0,1,0.0,1
llava,99,10,,0,1.0,1,0.0,1
llava,99,11,,0,1.0,1,0.0,1
llava,99,12,,0,1.0,1,0.0,1
llava,99,13,,0,1.0,1,0.0,1
llava,99,14,,0,1.0,1,0.0,1
llava,99,15,,0,1.0,1,0.0,1
llava,99,16,,0,1.0,1,0.0,1
llava,99,17,,0,1.0,1,0.0,1
llava,99,18,,0,1.0,1,0.0,1
llava,99,19,,0,1.0,1,0.0,1
llava,100,1,,0,1.0,1,0.0,1
llava,100,2,,0,1.0,1,0.0,1
llava,100,3,,0,1.0,1,0.0,1
llava,100,4,,0,1.0,1,0.0,1
llava,100,5,,0,1.0,1,0.0,1
llava,100,6,,0,1.0,1,0.0,1
