sample_id	turn	images	model	ok
79	6	[3]	llava	1
79	7	[4]	llava	0
79	8	[3]	llava	1
79	9	[1, 2, 4]	llava	0
79	10	[2]	llava	1
79	11	[1, 3, 4]	llava	0
79	12	[1, 3, 4]	llava	0
79	13	[2, 4]	llava	0
79	14	[3]	llava	1
79	15	[1, 2, 3, 4]	llava	1
79	16	[4]	llava	1
79	17	[2, 3]	llava	0
79	18	[4]	llava	1
79	19	[2]	llava	1
79	20	[3, 4]	llava	1
79	1	[1]	qwen	1
79	2	[2]	qwen	1
79	3	[1]	qwen	1
79	4	[1]	qwen	1
79	5	[1, 4]	qwen	0
79	6	[3]	qwen	1
79	7	[4]	qwen	1
79	8	[3]	qwen	1
79	9	[1, 2, 4]	qwen	0
79	10	[2]	qwen	1
79	11	[1, 3, 4]	qwen	0
79	12	[1, 3, 4]	qwen	0
79	13	[2, 4]	qwen	0
79	14	[3]	qwen	1
79	15	[1, 2, 3, 4]	qwen	1
79	16	[4]	qwen	1
79	17	[2, 3]	qwen	0
79	18	[4]	qwen	1
79	19	[2]	qwen	0
79	20	[3, 4]	qwen	1
80	1	[1, 2, 3]	blip2	0
80	2	[1, 2, 3]	blip2	0
80	3	[1, 2, 3]	blip2	0
80	4	[1, 2, 3]	blip2	0
80	5	[1, 2, 3]	blip2	1
80	6	[1, 2, 3]	blip2	0
80	7	[1, 2, 3]	blip2	0
80	1	[1, 2, 3]	llava	1
80	2	[1, 2, 3]	llava	0
80	3	[1, 2, 3]	llava	0
80	4	[1, 2, 3]	llava	0
80	5	[1, 2, 3]	llava	0
80	6	[1, 2, 3]	llava	1
80	7	[1, 2, 3]	llava	1
80	1	[1, 2, 3]	qwen	1
80	2	[1, 2, 3]	qwen	1
80	3	[1, 2, 3]	qwen	0
80	4	[1, 2, 3]	qwen	1
80	5	[1, 2, 3]	qwen	1
80	6	[1, 2, 3]	qwen	1
80	7	[1, 2, 3]	qwen	1
81	1	[3]	blip2	1
81	2	[5]	blip2	0
81	3	[4]	blip2	0
81	4	[1]	blip2	1
81	5	[2]	blip2	0
81	6	[4]	blip2	0
81	7	[2, 5]	blip2	0
81	8	[1, 4]	blip2	0
81	9	[2, 5]	blip2	0
81	10	[3, 4]	blip2	0
81	11	[1, 2, 4]	blip2	0
81	12	[5]	blip2	1
81	13	[3]	blip2	0
81	14	[3, 4]	blip2	0
81	15	[3]	blip2	0
81	16	[5]	blip2	0
81	17	[1]	blip2	1
81	18	[1, 2, 5]	blip2	0
81	19	[1]	blip2	0
81	20	[4]	blip2	0
81	1	[3]	llava	1
81	2	[5]	llava	1
81	3	[4]	llava	1
81	4	[1]	llava	1
81	5	[2]	llava	1
81	6	[4]	llava	1
81	7	[2, 5]	llava	0
81	8	[1, 4]	llava	1
81	9	[2, 5]	llava	1
81	10	[3, 4]	llava	1
81	11	[1, 2, 4]	llava	0
81	12	[5]	llava	1
81	13	[3]	llava	0
81	14	[3, 4]	llava	1
81	15	[3]	llava	1
81	16	[5]	llava	1
81	17	[1]	llava	1
81	18	[1, 2, 5]	llava	0
81	19	[1]	llava	1
81	20	[4]	llava	1
81	1	[3]	qwen	1
81	2	[5]	qwen	1
81	3	[4]	qwen	1
81	4	[1]	qwen	1
81	5	[2]	qwen	1
81	6	[4]	qwen	1
81	7	[2, 5]	qwen	1
81	8	[1, 4]	qwen	1
81	9	[2, 5]	qwen	0
81	10	[3, 4]	qwen	1
81	11	[1, 2, 4]	qwen	1
81	12	[5]	qwen	0
81	13	[3]	qwen	1
81	14	[3, 4]	qwen	1
81	15	[3]	qwen	1
81	16	[5]	qwen	1
81	17	[1]	qwen	1
81	18	[1, 2, 5]	qwen	0
81	19	[1]	qwen	1
81	20	[4]	qwen	1
82	1	[2, 4]	blip2	0
82	2	[2, 3, 1]	blip2	0
82	3	[3, 1]	blip2	0
82	4	[1, 3, 4]	blip2	0
82	5	[2, 3, 4]	blip2	0
82	6	[3, 4]	blip2	0
82	7	[1, 3]	blip2	0
82	8	[2, 4]	blip2	0
82	1	[2, 4]	llava	1
82	2	[2, 3, 1]	llava	0
82	3	[3, 1]	llava	0
82	4	[1, 3, 4]	llava	0
82	5	[2, 3, 4]	llava	0
82	6	[3, 4]	llava	1
82	7	[1, 3]	llava	0
82	8	[2, 4]	llava	1
82	1	[2, 4]	qwen	0
82	2	[2, 3, 1]	qwen	1
82	3	[3, 1]	qwen	0
82	4	[1, 3, 4]	qwen	0
82	5	[2, 3, 4]	qwen	0
82	6	[3, 4]	qwen	1
82	7	[1, 3]	qwen	0
82	8	[2, 4]	qwen	0
83	1	[1, 2, 3]	blip2	0
83	2	[1, 2, 3]	blip2	0
83	3	[1, 2, 3]	blip2	0
83	4	[1, 2, 3]	blip2	0
83	5	[1, 2, 3]	blip2	0
83	6	[1, 2, 3]	blip2	0
83	7	[1, 2, 3]	blip2	0
83	1	[1, 2, 3]	llava	0
83	2	[1, 2, 3]	llava	1
83	3	[1, 2, 3]	llava	0
83	4	[1, 2, 3]	llava	1
83	5	[1, 2, 3]	llava	0
83	6	[1, 2, 3]	llava	0
83	7	[1, 2, 3]	llava	1
83	1	[1, 2, 3]	qwen	1
83	2	[1, 2, 3]	qwen	0
83	3	[1, 2, 3]	qwen	0
83	4	[1, 2, 3]	qwen	1
83	5	[1, 2, 3]	qwen	1
83	6	[1, 2, 3]	qwen	0
83	7	[1, 2, 3]	qwen	1
84	1	[1, 2]	blip2	0
84	2	[1, 2]	blip2	1
84	3	[1, 2]	blip2	0
84	4	[1, 2]	blip2	0
84	5	[1, 2]	blip2	0
84	6	[1, 2]	blip2	1
84	7	[1, 2]	blip2	0
84	8	[1, 2]	blip2	0
84	9	[1, 2]	blip2	0
84	10	[1, 2]	blip2	0
84	1	[1, 2]	llava	1
84	2	[1, 2]	llava	1
84	3	[1, 2]	llava	0
84	4	[1, 2]	llava	0
84	5	[1, 2]	llava	0
84	6	[1, 2]	llava	0
84	7	[1, 2]	llava	0
84	8	[1, 2]	llava	0
84	9	[1, 2]	llava	0
84	10	[1, 2]	llava	1
84	1	[1, 2]	qwen	1
84	2	[1, 2]	qwen	1
84	3	[1, 2]	qwen	1
84	4	[1, 2]	qwen	1
84	5	[1, 2]	qwen	0
84	6	[1, 2]	qwen	1
84	7	[1, 2]	qwen	0
84	8	[1, 2]	qwen	0
84	9	[1, 2]	qwen	0
84	10	[1, 2]	qwen	0
85	1	[1]	blip2	0
85	2	[1]	blip2	0
85	3	[1]	blip2	0
85	4	[2, 3]	blip2	0
85	5	[1, 2, 3, 4]	blip2	0
85	6	[1, 2, 3]	blip2	0
85	7	[1, 2, 3]	blip2	0
85	8	[2]	blip2	0
85	9	[3]	blip2	0
85	10	[2]	blip2	1
85	11	[1, 3]	blip2	0
85	12	[2]	blip2	0
85	13	[1, 4]	blip2	0
85	14	[3]	blip2	0
85	15	[1, 3, 4]	blip2	0
85	16	[4]	blip2	0
85	17	[3]	blip2	0
85	18	[1, 2, 4]	blip2	0
85	1	[1]	llava	0
85	2	[1]	llava	0
85	3	[1]	llava	1
85	4	[2, 3]	llava	0
85	5	[1, 2, 3, 4]	llava	0
85	6	[1, 2, 3]	llava	0
85	7	[1, 2, 3]	llava	0
85	8	[2]	llava	1
85	9	[3]	llava	1
85	10	[2]	llava	1
85	11	[1, 3]	llava	0
85	12	[2]	llava	1
85	13	[1, 4]	llava	1
85	14	[3]	llava	0
85	15	[1, 3, 4]	llava	0
85	16	[4]	llava	1
85	17	[3]	llava	1
85	18	[1, 2, 4]	llava	0
85	1	[1]	qwen	1
85	2	[1]	qwen	1
85	3	[1]	qwen	1
85	4	[2, 3]	qwen	1
85	5	[1, 2, 3, 4]	qwen	0
85	6	[1, 2, 3]	qwen	0
85	7	[1, 2, 3]	qwen	0
85	8	[2]	qwen	1
85	9	[3]	qwen	1
85	10	[2]	qwen	1
85	11	[1, 3]	qwen	0
85	12	[2]	qwen	1
85	13	[1, 4]	qwen	0
85	14	[3]	qwen	1
85	15	[1, 3, 4]	qwen	0
85	16	[4]	qwen	1
85	17	[3]	qwen	1
85	18	[1, 2, 4]	qwen	0
86	1	[1, 2, 3]	blip2	0
86	2	[3]	blip2	0
86	3	[2]	blip2	0
86	4	[1, 2, 3]	blip2	0
86	5	[1, 2, 3]	blip2	0
86	6	[1, 2, 3]	blip2	0
86	7	[1, 2, 3]	blip2	0
86	8	[3]	blip2	0
86	9	[1, 2, 3]	blip2	0
86	10	[1, 2, 3]	blip2	0
86	11	[1]	blip2	1
86	12	[1]	blip2	1
86	13	[1, 2, 3]	blip2	0
86	14	[2]	blip2	0
86	15	[1]	blip2	1
86	16	[3]	blip2	1
86	17	[2]	blip2	1
86	1	[1, 2, 3]	llava	0
86	2	[3]	llava	1
86	3	[2]	llava	1
86	4	[1, 2, 3]	llava	0
86	5	[1, 2, 3]	llava	1
86	6	[1, 2, 3]	llava	0
86	7	[1, 2, 3]	llava	0
86	8	[3]	llava	0
86	9	[1, 2, 3]	llava	0
86	10	[1, 2, 3]	llava	1
86	11	[1]	llava	1
86	12	[1]	llava	1
86	13	[1, 2, 3]	llava	0
86	14	[2]	llava	0
86	15	[1]	llava	1
86	16	[3]	llava	1
86	17	[2]	llava	1
86	1	[1, 2, 3]	qwen	0
86	2	[3]	qwen	1
86	3	[2]	qwen	1
86	4	[1, 2, 3]	qwen	0
86	5	[1, 2, 3]	qwen	1
86	6	[1, 2, 3]	qwen	1
86	7	[1, 2, 3]	qwen	1
86	8	[3]	qwen	0
86	9	[1, 2, 3]	qwen	0
86	10	[1, 2, 3]	qwen	1
86	11	[1]	qwen	1
86	12	[1]	qwen	1
86	13	[1, 2, 3]	qwen	1
86	14	[2]	qwen	1
86	15	[1]	qwen	1
86	16	[3]	qwen	1
86	17	[2]	qwen	1
87	1	[1, 2, 3]	blip2	0
87	2	[1, 2, 3]	blip2	0
87	3	[1, 2, 3]	blip2	0
87	4	[1, 2]	blip2	0
87	5	[3]	blip2	0
87	6	[1, 2]	blip2	0
87	1	[1, 2, 3]	llava	0
87	2	[1, 2, 3]	llava	0
87	3	[1, 2, 3]	llava	0
87	4	[1, 2]	llava	1
87	5	[3]	llava	0
87	6	[1, 2]	llava	0
87	1	[1, 2, 3]	qwen	1
87	2	[1, 2, 3]	qwen	0
87	3	[1, 2, 3]	qwen	0
87	4	[1, 2]	qwen	1
87	5	[3]	qwen	1
87	6	[1, 2]	qwen	0
88	1	[2]	blip2	1
88	2	[3]	blip2	0
88	3	[1]	blip2	1
88	4	[5]	blip2	0
88	5	[1]	blip2	1
88	6	[3, 4]	blip2	0
88	7	[4]	blip2	1
88	8	[3, 5]	blip2	1
88	9	[2]	blip2	1
88	10	[2, 4]	blip2	0
88	11	[5]	blip2	1
88	12	[3]	blip2	1
88	13	[4]	blip2	1
88	14	[3]	blip2	0
88	15	[2, 4, 5]	blip2	1
88	16	[2]	blip2	0
88	17	[1]	blip2	1
88	18	[4]	blip2	1
88	19	[5]	blip2	0
88	20	[1, 5]	blip2	0
88	1	[2]	llava	1
88	2	[3]	llava	1
88	3	[1]	llava	1
88	4	[5]	llava	0
88	5	[1]	llava	1
88	6	[3, 4]	llava	0
88	7	[4]	llava	0
88	8	[3, 5]	llava	0
88	9	[2]	llava	1
88	10	[2, 4]	llava	0
88	11	[5]	llava	0
88	12	[3]	llava	1
88	13	[4]	llava	1
88	14	[3]	llava	1
88	15	[2, 4, 5]	llava	0
88	16	[2]	llava	1
88	17	[1]	llava	1
88	18	[4]	llava	1
88	19	[5]	llava	0
88	20	[1, 5]	llava	0
88	1	[2]	qwen	1
88	2	[3]	qwen	1
88	3	[1]	qwen	1
88	4	[5]	qwen	0
88	5	[1]	qwen	1
88	6	[3, 4]	qwen	0
88	7	[4]	qwen	1
88	8	[3, 5]	qwen	0
88	9	[2]	qwen	1
88	10	[2, 4]	qwen	0
88	11	[5]	qwen	1
88	12	[3]	qwen	1
88	13	[4]	qwen	1
88	14	[3]	qwen	1
88	15	[2, 4, 5]	qwen	1
88	16	[2]	qwen	1
88	17	[1]	qwen	1
88	18	[4]	qwen	1
88	19	[5]	qwen	0
88	20	[1, 5]	qwen	0
89	1	[1, 2]	blip2	0
89	2	[1, 2]	blip2	0
89	3	[1, 2]	blip2	0
89	4	[1, 2]	blip2	0
89	5	[1, 2]	blip2	1
89	6	[1, 2]	blip2	0
89	7	[1, 2]	blip2	0
89	8	[1, 2]	blip2	0
89	1	[1, 2]	llava	0
89	2	[1, 2]	llava	0
89	3	[1, 2]	llava	0
89	4	[1, 2]	llava	0
89	5	[1, 2]	llava	0
89	6	[1, 2]	llava	0
89	7	[1, 2]	llava	0
89	8	[1, 2]	llava	0
89	1	[1, 2]	qwen	0
89	2	[1, 2]	qwen	1
89	3	[1, 2]	qwen	1
89	4	[1, 2]	qwen	0
89	5	[1, 2]	qwen	0
89	6	[1, 2]	qwen	0
89	7	[1, 2]	qwen	0
89	8	[1, 2]	qwen	0
90	1	[1]	blip2	1
90	2	[1]	blip2	0
90	3	[3]	blip2	0
90	4	[3, 4]	blip2	1
90	5	[4]	blip2	0
90	6	[3, 4]	blip2	0
90	7	[2]	blip2	0
90	8	[2, 4]	blip2	0
90	9	[2, 4]	blip2	0
90	10	[3]	blip2	1
90	11	[1]	blip2	0
90	12	[1, 3]	blip2	0
90	13	[4]	blip2	0
90	14	[4]	blip2	1
90	15	[3]	blip2	0
90	16	[2]	blip2	0
90	17	[1, 2]	blip2	0
90	18	[1, 3]	blip2	0
90	19	[2]	blip2	0
90	20	[1, 2]	blip2	0
90	1	[1]	llava	1
90	2	[1]	llava	0
90	3	[3]	llava	0
90	4	[3, 4]	llava	1
90	5	[4]	llava	1
90	6	[3, 4]	llava	0
90	7	[2]	llava	1
90	8	[2, 4]	llava	0
90	9	[2, 4]	llava	0
90	10	[3]	llava	1
90	11	[1]	llava	1
90	12	[1, 3]	llava	1
90	13	[4]	llava	1
90	14	[4]	llava	1
90	15	[3]	llava	0
90	16	[2]	llava	1
90	17	[1, 2]	llava	0
90	18	[1, 3]	llava	1
90	19	[2]	llava	1
90	20	[1, 2]	llava	0
90	1	[1]	qwen	1
90	2	[1]	qwen	0
90	3	[3]	qwen	1
90	4	[3, 4]	qwen	1
90	5	[4]	qwen	1
90	6	[3, 4]	qwen	1
90	7	[2]	qwen	1
90	8	[2, 4]	qwen	0
90	9	[2, 4]	qwen	0
90	10	[3]	qwen	1
90	11	[1]	qwen	1
90	12	[1, 3]	qwen	0
90	13	[4]	qwen	1
90	14	[4]	qwen	1
90	15	[3]	qwen	1
90	16	[2]	qwen	1
90	17	[1, 2]	qwen	1
90	18	[1, 3]	qwen	0
90	19	[2]	qwen	1
90	20	[1, 2]	qwen	0
91	1	[2, 4]	blip2	0
91	2	[1, 2, 3, 4]	blip2	0
91	3	[2, 3, 4]	blip2	0
91	4	[3]	blip2	1
91	5	[1]	blip2	0
91	6	[4]	blip2	0
91	7	[1]	blip2	1
91	8	[3]	blip2	1
91	9	[3]	blip2	0
91	10	[2, 3, 4]	blip2	0
91	11	[2]	blip2	0
91	12	[2]	blip2	0
91	13	[3, 4]	blip2	0
91	14	[4]	blip2	1
91	15	[1, 2, 3, 4]	blip2	0
91	16	[1]	blip2	1
91	17	[2]	blip2	0
91	18	[1, 4]	blip2	0
91	19	[4]	blip2	0
91	1	[2, 4]	llava	0
91	2	[1, 2, 3, 4]	llava	0
91	3	[2, 3, 4]	llava	0
91	4	[3]	llava	1
91	5	[1]	llava	1
91	6	[4]	llava	1
91	7	[1]	llava	1
91	8	[3]	llava	1
91	9	[3]	llava	1
91	10	[2, 3, 4]	llava	0
91	11	[2]	llava	1
91	12	[2]	llava	1
91	13	[3, 4]	llava	1
91	14	[4]	llava	1
91	15	[1, 2, 3, 4]	llava	0
91	16	[1]	llava	1
91	17	[2]	llava	1
91	18	[1, 4]	llava	0
91	19	[4]	llava	1
91	1	[2, 4]	qwen	0
91	2	[1, 2, 3, 4]	qwen	0
91	3	[2, 3, 4]	qwen	0
91	4	[3]	qwen	1
91	5	[1]	qwen	0
91	6	[4]	qwen	1
91	7	[1]	qwen	1
91	8	[3]	qwen	1
91	9	[3]	qwen	1
91	10	[2, 3, 4]	qwen	0
91	11	[2]	qwen	1
91	12	[2]	qwen	1
91	13	[3, 4]	qwen	1
91	14	[4]	qwen	1
91	15	[1, 2, 3, 4]	qwen	0
91	16	[1]	qwen	1
91	17	[2]	qwen	1
91	18	[1, 4]	qwen	0
91	19	[4]	qwen	1
92	1	[1, 2]	blip2	0
92	2	[1]	blip2	0
92	3	[1, 2]	blip2	0
92	4	[1, 2]	blip2	0
92	5	[2]	blip2	0
92	6	[1, 2]	blip2	0
92	7	[1, 2]	blip2	0
92	8	[1, 2]	blip2	0
92	9	[1]	blip2	0
92	10	[1, 2]	blip2	0
92	11	[1, 2]	blip2	0
92	12	[2]	blip2	1
92	13	[2]	blip2	0
92	14	[1, 2]	blip2	0
92	15	[1]	blip2	0
92	16	[1, 2]	blip2	1
92	1	[1, 2]	llava	1
92	2	[1]	llava	1
92	3	[1, 2]	llava	1
92	4	[1, 2]	llava	1
92	5	[2]	llava	1
92	6	[1, 2]	llava	1
92	7	[1, 2]	llava	1
92	8	[1, 2]	llava	1
92	9	[1]	llava	0
92	10	[1, 2]	llava	1
92	11	[1, 2]	llava	0
92	12	[2]	llava	1
92	13	[2]	llava	1
92	14	[1, 2]	llava	1
92	15	[1]	llava	0
92	16	[1, 2]	llava	1
92	1	[1, 2]	qwen	0
92	2	[1]	qwen	1
92	3	[1, 2]	qwen	1
92	4	[1, 2]	qwen	1
92	5	[2]	qwen	1
92	6	[1, 2]	qwen	1
92	7	[1, 2]	qwen	0
92	8	[1, 2]	qwen	0
92	9	[1]	qwen	1
92	10	[1, 2]	qwen	1
92	11	[1, 2]	qwen	1
92	12	[2]	qwen	1
92	13	[2]	qwen	1
92	14	[1, 2]	qwen	1
92	15	[1]	qwen	1
92	16	[1, 2]	qwen	1
93	1	[1, 2]	blip2	0
93	2	[1, 2]	blip2	1
93	3	[1, 2]	blip2	0
93	4	[1, 2]	blip2	0
93	5	[1]	blip2	1
93	6	[1]	blip2	1
93	7	[2]	blip2	0
93	8	[1, 2]	blip2	0
93	9	[1, 2]	blip2	0
93	10	[1]	blip2	1
93	11	[1, 2]	blip2	0
93	12	[2]	blip2	1
93	13	[1, 2]	blip2	0
93	14	[1, 2]	blip2	0
93	15	[2]	blip2	0
93	16	[1, 2]	blip2	1
93	17	[1, 2]	blip2	0
93	18	[1, 2]	blip2	0
93	19	[1, 2]	blip2	1
93	1	[1, 2]	llava	0
93	2	[1, 2]	llava	1
93	3	[1, 2]	llava	1
93	4	[1, 2]	llava	1
93	5	[1]	llava	1
93	6	[1]	llava	1
93	7	[2]	llava	1
93	8	[1, 2]	llava	1
93	9	[1, 2]	llava	1
93	10	[1]	llava	1
93	11	[1, 2]	llava	0
93	12	[2]	llava	1
93	13	[1, 2]	llava	1
93	14	[1, 2]	llava	1
93	15	[2]	llava	1
93	16	[1, 2]	llava	1
93	17	[1, 2]	llava	1
93	18	[1, 2]	llava	1
93	19	[1, 2]	llava	1
93	1	[1, 2]	qwen	1
93	2	[1, 2]	qwen	1
93	3	[1, 2]	qwen	1
93	4	[1, 2]	qwen	0
93	5	[1]	qwen	1
93	6	[1]	qwen	1
93	7	[2]	qwen	1
93	8	[1, 2]	qwen	1
93	9	[1, 2]	qwen	1
93	10	[1]	qwen	1
93	11	[1, 2]	qwen	0
93	12	[2]	qwen	1
93	13	[1, 2]	qwen	1
93	14	[1, 2]	qwen	0
93	15	[2]	qwen	1
93	16	[1, 2]	qwen	1
93	17	[1, 2]	qwen	0
93	18	[1, 2]	qwen	1
93	19	[1, 2]	qwen	1
94	1	[1, 2]	blip2	0
94	2	[1, 2]	blip2	0
94	3	[1, 2]	blip2	1
94	4	[2]	blip2	0
94	5	[1]	blip2	0
94	6	[1]	blip2	1
94	7	[1]	blip2	0
94	8	[1, 2]	blip2	1
94	9	[1, 2]	blip2	0
94	10	[1, 2]	blip2	0
94	11	[1, 2]	blip2	0
94	12	[2]	blip2	1
94	13	[1, 2]	blip2	0
94	14	[1, 2]	blip2	0
94	15	[1, 2]	blip2	0
94	1	[1, 2]	llava	1
94	2	[1, 2]	llava	1
94	3	[1, 2]	llava	1
94	4	[2]	llava	1
94	5	[1]	llava	0
94	6	[1]	llava	1
94	7	[1]	llava	1
94	8	[1, 2]	llava	1
94	9	[1, 2]	llava	0
94	10	[1, 2]	llava	0
94	11	[1, 2]	llava	0
94	12	[2]	llava	1
94	13	[1, 2]	llava	0
94	14	[1, 2]	llava	0
94	15	[1, 2]	llava	1
94	1	[1, 2]	qwen	1
94	2	[1, 2]	qwen	0
94	3	[1, 2]	qwen	0
94	4	[2]	qwen	1
94	5	[1]	qwen	0
94	6	[1]	qwen	1
94	7	[1]	qwen	1
94	8	[1, 2]	qwen	1
94	9	[1, 2]	qwen	0
94	10	[1, 2]	qwen	1
94	11	[1, 2]	qwen	0
94	12	[2]	qwen	1
94	13	[1, 2]	qwen	0
94	14	[1, 2]	qwen	1
94	15	[1, 2]	qwen	1
95	1	[1, 2]	blip2	1
95	2	[1, 2]	blip2	0
95	3	[2]	blip2	0
95	4	[1, 2]	blip2	0
95	5	[1, 2]	blip2	0
95	6	[2]	blip2	0
95	7	[1, 2]	blip2	1
95	8	[1, 2]	blip2	0
95	9	[1]	blip2	0
95	10	[1, 2]	blip2	0
95	11	[1]	blip2	1
95	12	[1, 2]	blip2	0
95	13	[1, 2]	blip2	0
95	14	[1]	blip2	0
95	15	[2]	blip2	0
95	1	[1, 2]	llava	1
95	2	[1, 2]	llava	1
95	3	[2]	llava	1
95	4	[1, 2]	llava	1
95	5	[1, 2]	llava	1
95	6	[2]	llava	1
95	7	[1, 2]	llava	1
95	8	[1, 2]	llava	1
95	9	[1]	llava	1
95	10	[1, 2]	llava	1
95	11	[1]	llava	1
95	12	[1, 2]	llava	0
95	13	[1, 2]	llava	1
95	14	[1]	llava	0
95	15	[2]	llava	1
95	1	[1, 2]	qwen	1
95	2	[1, 2]	qwen	1
95	3	[2]	qwen	1
95	4	[1, 2]	qwen	0
95	5	[1, 2]	qwen	1
95	6	[2]	qwen	1
95	7	[1, 2]	qwen	1
95	8	[1, 2]	qwen	1
95	9	[1]	qwen	1
95	10	[1, 2]	qwen	0
95	11	[1]	qwen	1
95	12	[1, 2]	qwen	0
95	13	[1, 2]	qwen	1
95	14	[1]	qwen	1
95	15	[2]	qwen	1
96	1	[1, 2]	blip2	0
96	2	[1, 2]	blip2	1
96	3	[1, 2]	blip2	0
96	4	[1, 2]	blip2	0
96	5	[1]	blip2	1
96	6	[1, 2]	blip2	0
96	7	[2]	blip2	1
96	8	[1, 2]	blip2	0
96	9	[1, 2]	blip2	1
96	10	[1]	blip2	0
96	11	[2]	blip2	0
96	12	[1, 2]	blip2	0
96	13	[2]	blip2	0
96	14	[1, 2]	blip2	0
96	15	[1, 2]	blip2	0
96	16	[1]	blip2	0
96	1	[1, 2]	llava	0
96	2	[1, 2]	llava	1
96	3	[1, 2]	llava	0
96	4	[1, 2]	llava	1
96	5	[1]	llava	1
96	6	[1, 2]	llava	0
96	7	[2]	llava	1
96	8	[1, 2]	llava	0
96	9	[1, 2]	llava	1
96	10	[1]	llava	0
96	11	[2]	llava	0
96	12	[1, 2]	llava	0
96	13	[2]	llava	0
96	14	[1, 2]	llava	1
96	15	[1, 2]	llava	0
96	16	[1]	llava	0
96	1	[1, 2]	qwen	0
96	2	[1, 2]	qwen	1
96	3	[1, 2]	qwen	1
96	4	[1, 2]	qwen	0
96	5	[1]	qwen	1
96	6	[1, 2]	qwen	0
96	7	[2]	qwen	1
96	8	[1, 2]	qwen	0
96	9	[1, 2]	qwen	1
96	10	[1]	qwen	0
96	11	[2]	qwen	1
96	12	[1, 2]	qwen	1
96	13	[2]	qwen	1
96	14	[1, 2]	qwen	1
96	15	[1, 2]	qwen	0
96	16	[1]	qwen	1
97	1	[2]	blip2	0
97	2	[1, 2]	blip2	0
97	3	[1, 2]	blip2	1
97	4	[1, 2]	blip2	0
97	5	[1, 2]	blip2	0
97	6	[1, 2]	blip2	0
97	7	[1, 2]	blip2	1
97	8	[1, 2]	blip2	0
97	9	[1, 2]	blip2	0
97	10	[2]	blip2	0
97	11	[1, 2]	blip2	0
97	12	[1]	blip2	0
97	13	[1, 2]	blip2	0
97	14	[2]	blip2	1
97	15	[1]	blip2	0
97	16	[1]	blip2	1
97	1	[2]	llava	1
97	2	[1, 2]	llava	1
97	3	[1, 2]	llava	1
97	4	[1, 2]	llava	0
97	5	[1, 2]	llava	1
97	6	[1, 2]	llava	1
97	7	[1, 2]	llava	1
97	8	[1, 2]	llava	0
97	9	[1, 2]	llava	1
97	10	[2]	llava	1
97	11	[1, 2]	llava	0
97	12	[1]	llava	0
97	13	[1, 2]	llava	0
97	14	[2]	llava	1
97	15	[1]	llava	1
97	16	[1]	llava	1
97	1	[2]	qwen	1
97	2	[1, 2]	qwen	1
97	3	[1, 2]	qwen	1
97	4	[1, 2]	qwen	0
97	5	[1, 2]	qwen	1
97	6	[1, 2]	qwen	1
97	7	[1, 2]	qwen	0
97	8	[1, 2]	qwen	0
97	9	[1, 2]	qwen	0
97	10	[2]	qwen	1
97	11	[1, 2]	qwen	0
97	12	[1]	qwen	1
97	13	[1, 2]	qwen	0
97	14	[2]	qwen	1
97	15	[1]	qwen	1
97	16	[1]	qwen	1
98	1	[1, 2]	blip2	0
98	2	[1, 2]	blip2	0
98	3	[1, 2]	blip2	1
98	4	[1, 2]	blip2	0
98	5	[1, 2]	blip2	0
98	6	[1, 2]	blip2	1
98	7	[1, 2]	blip2	0
98	8	[1]	blip2	0
98	9	[1]	blip2	0
98	10	[1, 2]	blip2	1
98	11	[2]	blip2	0
98	12	[1]	blip2	0
98	13	[1, 2]	blip2	0
98	14	[2]	blip2	0
98	15	[2]	blip2	0
98	1	[1, 2]	llava	0
98	2	[1, 2]	llava	0
98	3	[1, 2]	llava	1
98	4	[1, 2]	llava	0
98	5	[1, 2]	llava	0
98	6	[1, 2]	llava	0
98	7	[1, 2]	llava	1
98	8	[1]	llava	0
98	9	[1]	llava	1
98	10	[1, 2]	llava	1
98	11	[2]	llava	0
98	12	[1]	llava	1
98	13	[1, 2]	llava	0
98	14	[2]	llava	0
98	15	[2]	llava	1
98	1	[1, 2]	qwen	0
98	2	[1, 2]	qwen	1
98	3	[1, 2]	qwen	1
98	4	[1, 2]	qwen	0
98	5	[1, 2]	qwen	1
98	6	[1, 2]	qwen	0
98	7	[1, 2]	qwen	0
98	8	[1]	qwen	0
98	9	[1]	qwen	1
98	10	[1, 2]	qwen	1
98	11	[2]	qwen	1
98	12	[1]	qwen	0
98	13	[1, 2]	qwen	0
98	14	[2]	qwen	0
98	15	[2]	qwen	1
99	1	[3]	blip2	1
99	2	[1, 2, 3]	blip2	0
99	3	[1, 2, 3]	blip2	0
99	4	[2]	blip2	1
99	5	[1, 2, 3]	blip2	0
99	6	[1, 2, 3]	blip2	0
99	7	[1, 2, 3]	blip2	0
99	8	[3]	blip2	1
99	9	[2]	blip2	1
99	10	[1, 2, 3]	blip2	0
99	11	[1]	blip2	0
99	12	[1, 2, 3]	blip2	0
99	13	[1, 2, 3]	blip2	0
99	14	[2]	blip2	0
99	15	[1]	blip2	0
99	16	[1, 2, 3]	blip2	0
99	17	[1, 2, 3]	blip2	0
99	18	[1]	blip2	1
99	19	[3]	blip2	1
99	1	[3]	llava	1
99	2	[1, 2, 3]	llava	0
99	3	[1, 2, 3]	llava	0
99	4	[2]	llava	1
99	5	[1, 2, 3]	llava	0
99	6	[1, 2, 3]	llava	1
99	7	[1, 2, 3]	llava	1
99	8	[3]	llava	1
